id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
69,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,1,6,35565.216636207864
70,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,7,12,24663.517028971703
71,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,13,18,24385.442326296154
72,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,19,24,36018.98808837627
73,FR_Coal,FR_Balance,2030,1,1.0,1.0,1,6,3295.9999999999964
74,FR_Coal,FR_Balance,2030,1,1.0,1.0,7,12,3296.0
75,FR_Coal,FR_Balance,2030,1,1.0,1.0,13,18,3296.0
76,FR_Coal,FR_Balance,2030,1,1.0,1.0,19,24,3296.0
77,FR_CCGT,FR_Balance,2030,1,1.0,1.0,1,6,0.0
78,FR_CCGT,FR_Balance,2030,1,1.0,1.0,7,12,5712.0
79,FR_CCGT,FR_Balance,2030,1,1.0,1.0,13,18,0.0
80,FR_CCGT,FR_Balance,2030,1,1.0,1.0,19,24,5712.0
81,FR_OCGT,FR_Balance,2030,1,1.0,1.0,1,6,0.0
82,FR_OCGT,FR_Balance,2030,1,1.0,1.0,7,12,0.0
83,FR_OCGT,FR_Balance,2030,1,1.0,1.0,13,18,0.0
84,FR_OCGT,FR_Balance,2030,1,1.0,1.0,19,24,0.0
85,FR_Battery,FR_Balance,2030,1,1.0,1.0,1,6,0.0
86,FR_Battery,FR_Balance,2030,1,1.0,1.0,7,12,0.0
87,FR_Battery,FR_Balance,2030,1,1.0,1.0,13,18,0.0
88,FR_Battery,FR_Balance,2030,1,1.0,1.0,19,24,0.0
89,FR_Balance,FR_Battery,2030,1,1.0,1.0,1,6,0.0
90,FR_Balance,FR_Battery,2030,1,1.0,1.0,7,12,0.0
91,FR_Balance,FR_Battery,2030,1,1.0,1.0,13,18,0.0
92,FR_Balance,FR_Battery,2030,1,1.0,1.0,19,24,0.0
93,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,1,6,523.5070864480001
94,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,7,12,651.820643296
95,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,13,18,665.0219566159999
96,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,19,24,590.23085792
97,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,1,6,0.0
98,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,7,12,0.0
99,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,13,18,0.0
100,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,19,24,0.0
101,LU_Coal,LU_Balance,2030,1,1.0,1.0,1,6,0.0
102,LU_Coal,LU_Balance,2030,1,1.0,1.0,7,12,0.0
103,LU_Coal,LU_Balance,2030,1,1.0,1.0,13,18,0.0
104,LU_Coal,LU_Balance,2030,1,1.0,1.0,19,24,0.0
105,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,1,6,0.0
106,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,7,12,0.0
107,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,13,18,0.0
108,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,19,24,9.536747711536013e-07
109,LU_OCGT,LU_Balance,2030,1,1.0,1.0,1,6,0.0
110,LU_OCGT,LU_Balance,2030,1,1.0,1.0,7,12,0.0
111,LU_OCGT,LU_Balance,2030,1,1.0,1.0,13,18,0.0
112,LU_OCGT,LU_Balance,2030,1,1.0,1.0,19,24,0.0
113,LU_Battery,LU_Balance,2030,1,1.0,1.0,1,6,0.0
114,LU_Battery,LU_Balance,2030,1,1.0,1.0,7,12,0.0
115,LU_Battery,LU_Balance,2030,1,1.0,1.0,13,18,0.0
116,LU_Battery,LU_Balance,2030,1,1.0,1.0,19,24,0.0
117,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,1,6,0.0
118,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,7,12,0.0
119,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,13,18,0.0
120,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,19,24,0.0
121,CH_Coal,CH_Balance,2030,1,1.0,1.0,1,6,4944.0
122,CH_Coal,CH_Balance,2030,1,1.0,1.0,7,12,4944.0
