id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
166,AT_Balance,2030,7,22,22,1.221
167,AT_Balance,2030,7,23,23,0.6549
168,AT_Balance,2030,7,24,24,0.6549
169,AT_Balance,2030,8,1,1,1.0974
170,AT_Balance,2030,8,2,2,0.0
171,AT_Balance,2030,8,3,3,0.5487
172,AT_Balance,2030,8,4,4,0.0
173,AT_Balance,2030,8,5,5,0.0
174,AT_Balance,2030,8,6,6,1.0974
175,AT_Balance,2030,8,7,7,1.0974
176,AT_Balance,2030,8,8,8,0.0
177,AT_Balance,2030,8,9,9,0.6141183459308861
178,AT_Balance,2030,8,10,10,0.0
179,AT_Balance,2030,8,11,11,0.0
180,AT_Balance,2030,8,12,12,0.13083669186177227
181,AT_Balance,2030,8,13,13,0.0
182,AT_Balance,2030,8,14,14,2.292860899183095
183,AT_Balance,2030,8,15,15,0.0
184,AT_Balance,2030,8,16,16,0.0
185,AT_Balance,2030,8,17,17,0.0
186,AT_Balance,2030,8,18,18,1.0974
187,AT_Balance,2030,8,19,19,0.2868887398330694
188,AT_Balance,2030,8,20,20,0.8105112601669305
189,AT_Balance,2030,8,21,21,1.0974
190,AT_Balance,2030,8,22,22,0.0
191,AT_Balance,2030,8,23,23,0.0
192,AT_Balance,2030,8,24,24,1.0974
193,AT_Balance,2030,9,1,1,0.0
194,AT_Balance,2030,9,2,2,0.0
195,AT_Balance,2030,9,3,3,0.0
196,AT_Balance,2030,9,4,4,0.0
197,AT_Balance,2030,9,5,5,0.0
198,AT_Balance,2030,9,6,6,0.0
199,AT_Balance,2030,9,7,7,1.5222
200,AT_Balance,2030,9,8,8,0.0
201,AT_Balance,2030,9,9,9,0.0
202,AT_Balance,2030,9,10,10,1.5222
203,AT_Balance,2030,9,11,11,1.5222000000000002
204,AT_Balance,2030,9,12,12,0.0
205,AT_Balance,2030,9,13,13,0.0
206,AT_Balance,2030,9,14,14,1.5222
207,AT_Balance,2030,9,15,15,0.0
208,AT_Balance,2030,9,16,16,1.5222
209,AT_Balance,2030,9,17,17,0.0
210,AT_Balance,2030,9,18,18,1.5222
211,AT_Balance,2030,9,19,19,0.7611
212,AT_Balance,2030,9,20,20,0.7611
213,AT_Balance,2030,9,21,21,0.7611
214,AT_Balance,2030,9,22,22,0.7611
215,AT_Balance,2030,9,23,23,0.0
216,AT_Balance,2030,9,24,24,0.0
217,AT_Balance,2030,10,1,1,0.8142
218,AT_Balance,2030,10,2,2,0.8142000000000003
219,AT_Balance,2030,10,3,3,0.46229999999999993
220,AT_Balance,2030,10,4,4,1.1661000000000001
221,AT_Balance,2030,10,5,5,0.11040000000000005
222,AT_Balance,2030,10,6,6,1.518
223,AT_Balance,2030,10,7,7,-0.7862098268410738
224,AT_Balance,2030,10,8,8,2.414609826841074
225,AT_Balance,2030,10,9,9,-0.1541606147383383
226,AT_Balance,2030,10,10,10,2.414609826841074
227,AT_Balance,2030,10,11,11,0.47788859736439715
228,AT_Balance,2030,10,12,12,2.414609826841074
229,AT_Balance,2030,10,13,13,2.414609826841074
230,AT_Balance,2030,10,14,14,2.414609826841074
231,AT_Balance,2030,10,15,15,2.414609826841074
232,AT_Balance,2030,10,16,16,-0.09945941901963273
233,AT_Balance,2030,10,17,17,-7.278986829794812
234,AT_Balance,2030,10,18,18,10.280887645437694
235,AT_Balance,2030,10,19,19,2.3459999999999996
236,AT_Balance,2030,10,20,20,2.3459999999999996
237,AT_Balance,2030,10,21,21,1.518
238,AT_Balance,2030,10,22,22,1.518
239,AT_Balance,2030,10,23,23,0.8142
240,AT_Balance,2030,10,24,24,0.8142
241,BE_Balance,2030,1,1,1,0.9381
242,BE_Balance,2030,1,2,2,0.9381
243,BE_Balance,2030,1,3,3,0.9381
244,BE_Balance,2030,1,4,4,0.9381
245,BE_Balance,2030,1,5,5,1.749
246,BE_Balance,2030,1,6,6,1.749
247,BE_Balance,2030,1,7,7,1.749
248,BE_Balance,2030,1,8,8,1.749
249,BE_Balance,2030,1,9,9,2.594353286511587
250,BE_Balance,2030,1,10,10,2.594353286511587
251,BE_Balance,2030,1,11,11,1.749
252,BE_Balance,2030,1,12,12,1.749
253,BE_Balance,2030,1,13,13,1.749
254,BE_Balance,2030,1,14,14,1.749
255,BE_Balance,2030,1,15,15,0.9381
256,BE_Balance,2030,1,16,16,1.749
257,BE_Balance,2030,1,17,17,1.749
258,BE_Balance,2030,1,18,18,1.749
259,BE_Balance,2030,1,19,19,1.749
260,BE_Balance,2030,1,20,20,1.749
261,BE_Balance,2030,1,21,21,2.703
262,BE_Balance,2030,1,22,22,0.9381
263,BE_Balance,2030,1,23,23,0.9381
264,BE_Balance,2030,1,24,24,0.9381
265,BE_Balance,2030,2,1,1,0.0
266,BE_Balance,2030,2,2,2,0.0
267,BE_Balance,2030,2,3,3,0.0
268,BE_Balance,2030,2,4,4,0.0
269,BE_Balance,2030,2,5,5,0.0
270,BE_Balance,2030,2,6,6,0.0
271,BE_Balance,2030,2,7,7,0.5841000000000001
272,BE_Balance,2030,2,8,8,0.5841000000000001
273,BE_Balance,2030,2,9,9,0.5841000000000001
274,BE_Balance,2030,2,10,10,0.5841000000000001
275,BE_Balance,2030,2,11,11,0.5841000000000001
276,BE_Balance,2030,2,12,12,0.5841000000000001
277,BE_Balance,2030,2,13,13,0.5841000000000001
278,BE_Balance,2030,2,14,14,0.5841000000000001
279,BE_Balance,2030,2,15,15,0.5841000000000001
280,BE_Balance,2030,2,16,16,0.5841000000000001
281,BE_Balance,2030,2,17,17,0.5841000000000001
282,BE_Balance,2030,2,18,18,0.5841000000000001
283,BE_Balance,2030,2,19,19,0.5841000000000001
284,BE_Balance,2030,2,20,20,0.5841000000000001
285,BE_Balance,2030,2,21,21,0.5841000000000001
286,BE_Balance,2030,2,22,22,0.5841000000000001
287,BE_Balance,2030,2,23,23,0.5841000000000001
288,BE_Balance,2030,2,24,24,0.5841000000000001
289,BE_Balance,2030,3,1,1,0.0
290,BE_Balance,2030,3,2,2,0.0
291,BE_Balance,2030,3,3,3,0.0
292,BE_Balance,2030,3,4,4,0.0
293,BE_Balance,2030,3,5,5,0.0
294,BE_Balance,2030,3,6,6,0.0
295,BE_Balance,2030,3,7,7,0.0
296,BE_Balance,2030,3,8,8,0.0
297,BE_Balance,2030,3,9,9,0.0
298,BE_Balance,2030,3,10,10,0.0
299,BE_Balance,2030,3,11,11,0.0
300,BE_Balance,2030,3,12,12,0.0
301,BE_Balance,2030,3,13,13,0.0
302,BE_Balance,2030,3,14,14,0.0
303,BE_Balance,2030,3,15,15,0.0
304,BE_Balance,2030,3,16,16,0.0
305,BE_Balance,2030,3,17,17,0.0
306,BE_Balance,2030,3,18,18,0.0
307,BE_Balance,2030,3,19,19,0.0
308,BE_Balance,2030,3,20,20,0.0
309,BE_Balance,2030,3,21,21,0.0
310,BE_Balance,2030,3,22,22,0.0
311,BE_Balance,2030,3,23,23,0.0
312,BE_Balance,2030,3,24,24,0.0
313,BE_Balance,2030,4,1,1,0.0
314,BE_Balance,2030,4,2,2,0.0
315,BE_Balance,2030,4,3,3,0.0
316,BE_Balance,2030,4,4,4,0.0
317,BE_Balance,2030,4,5,5,0.0
318,BE_Balance,2030,4,6,6,0.0
319,BE_Balance,2030,4,7,7,0.4071
320,BE_Balance,2030,4,8,8,0.4071
321,BE_Balance,2030,4,9,9,0.20355
322,BE_Balance,2030,4,10,10,0.20355
323,BE_Balance,2030,4,11,11,0.0
324,BE_Balance,2030,4,12,12,0.0
325,BE_Balance,2030,4,13,13,0.0
326,BE_Balance,2030,4,14,14,0.0
327,BE_Balance,2030,4,15,15,0.0
328,BE_Balance,2030,4,16,16,0.0
329,BE_Balance,2030,4,17,17,0.4071
330,BE_Balance,2030,4,18,18,0.4071
331,BE_Balance,2030,4,19,19,0.0
332,BE_Balance,2030,4,20,20,0.0
333,BE_Balance,2030,4,21,21,0.4071
334,BE_Balance,2030,4,22,22,0.4071
335,BE_Balance,2030,4,23,23,0.4071
336,BE_Balance,2030,4,24,24,0.4071
337,BE_Balance,2030,5,1,1,0.0
338,BE_Balance,2030,5,2,2,0.0
339,BE_Balance,2030,5,3,3,0.0
340,BE_Balance,2030,5,4,4,0.0
341,BE_Balance,2030,5,5,5,0.0
342,BE_Balance,2030,5,6,6,0.0
343,BE_Balance,2030,5,7,7,0.0
344,BE_Balance,2030,5,8,8,0.0
345,BE_Balance,2030,5,9,9,0.0
346,BE_Balance,2030,5,10,10,0.0
347,BE_Balance,2030,5,11,11,0.0
348,BE_Balance,2030,5,12,12,0.0
349,BE_Balance,2030,5,13,13,0.0
350,BE_Balance,2030,5,14,14,0.0
351,BE_Balance,2030,5,15,15,0.0
352,BE_Balance,2030,5,16,16,0.0
353,BE_Balance,2030,5,17,17,0.0
354,BE_Balance,2030,5,18,18,0.0
355,BE_Balance,2030,5,19,19,0.0
356,BE_Balance,2030,5,20,20,0.0
357,BE_Balance,2030,5,21,21,0.0
358,BE_Balance,2030,5,22,22,0.0
359,BE_Balance,2030,5,23,23,0.0
360,BE_Balance,2030,5,24,24,0.0
361,BE_Balance,2030,6,1,1,0.3186
362,BE_Balance,2030,6,2,2,0.3186
363,BE_Balance,2030,6,3,3,0.3186
364,BE_Balance,2030,6,4,4,0.3186
365,BE_Balance,2030,6,5,5,0.3186
366,BE_Balance,2030,6,6,6,0.3186
367,BE_Balance,2030,6,7,7,0.3186
368,BE_Balance,2030,6,8,8,0.3186
369,BE_Balance,2030,6,9,9,0.3186
370,BE_Balance,2030,6,10,10,0.3186
371,BE_Balance,2030,6,11,11,0.3186
372,BE_Balance,2030,6,12,12,0.3186
373,BE_Balance,2030,6,13,13,0.3186
374,BE_Balance,2030,6,14,14,0.3186
375,BE_Balance,2030,6,15,15,0.3186
