id,asset,year,rep_period,time_block_start,time_block_end,solution
207,BG_Battery,2030,6,19,21,0.0
208,BG_Battery,2030,6,22,24,0.0
209,BG_Battery,2030,7,1,3,404.73798824758796
210,BG_Battery,2030,7,4,6,404.73798824758796
211,BG_Battery,2030,7,7,9,0.0
212,BG_Battery,2030,7,10,12,404.73798824758796
213,BG_Battery,2030,7,13,15,404.73798824758796
214,BG_Battery,2030,7,16,18,0.0
215,BG_Battery,2030,7,19,21,0.0
216,BG_Battery,2030,7,22,24,0.0
217,BG_Battery,2030,8,1,3,404.73798824758796
218,BG_Battery,2030,8,4,6,400.67686912409783
219,BG_Battery,2030,8,7,9,400.67686912409783
220,BG_Battery,2030,8,10,12,400.67686912409783
221,BG_Battery,2030,8,13,15,400.67686912409783
222,BG_Battery,2030,8,16,18,400.67686912409783
223,BG_Battery,2030,8,19,21,0.0
224,BG_Battery,2030,8,22,24,0.0
225,BG_Battery,2030,9,1,3,404.73798824758796
226,BG_Battery,2030,9,4,6,378.4619607035588
227,BG_Battery,2030,9,7,9,0.0
228,BG_Battery,2030,9,10,12,404.73798824758796
229,BG_Battery,2030,9,13,15,404.73798824758796
230,BG_Battery,2030,9,16,18,0.0
231,BG_Battery,2030,9,19,21,0.0
232,BG_Battery,2030,9,22,24,0.0
233,BG_Battery,2030,10,1,3,404.73798824758796
234,BG_Battery,2030,10,4,6,145.0873779961762
235,BG_Battery,2030,10,7,9,0.0
236,BG_Battery,2030,10,10,12,404.73798824758796
237,BG_Battery,2030,10,13,15,404.73798824758796
238,BG_Battery,2030,10,16,18,152.8722666484582
239,BG_Battery,2030,10,19,21,0.0
240,BG_Battery,2030,10,22,24,0.0
241,CH_Battery,2030,1,1,3,0.0
242,CH_Battery,2030,1,4,6,0.0
243,CH_Battery,2030,1,7,9,0.0
244,CH_Battery,2030,1,10,12,0.0
245,CH_Battery,2030,1,13,15,0.0
246,CH_Battery,2030,1,16,18,0.0
247,CH_Battery,2030,1,19,21,0.0
248,CH_Battery,2030,1,22,24,0.0
249,CH_Battery,2030,2,1,3,0.0
250,CH_Battery,2030,2,4,6,0.0
251,CH_Battery,2030,2,7,9,0.0
252,CH_Battery,2030,2,10,12,0.0
253,CH_Battery,2030,2,13,15,0.0
254,CH_Battery,2030,2,16,18,0.0
255,CH_Battery,2030,2,19,21,0.0
256,CH_Battery,2030,2,22,24,0.0
257,CH_Battery,2030,3,1,3,0.0
258,CH_Battery,2030,3,4,6,0.0
259,CH_Battery,2030,3,7,9,0.0
260,CH_Battery,2030,3,10,12,0.0
261,CH_Battery,2030,3,13,15,0.0
262,CH_Battery,2030,3,16,18,0.0
263,CH_Battery,2030,3,19,21,0.0
264,CH_Battery,2030,3,22,24,0.0
265,CH_Battery,2030,4,1,3,0.0
266,CH_Battery,2030,4,4,6,0.0
267,CH_Battery,2030,4,7,9,0.0
268,CH_Battery,2030,4,10,12,0.0
269,CH_Battery,2030,4,13,15,0.0
270,CH_Battery,2030,4,16,18,0.0
271,CH_Battery,2030,4,19,21,0.0
272,CH_Battery,2030,4,22,24,0.0
273,CH_Battery,2030,5,1,3,0.0
274,CH_Battery,2030,5,4,6,0.0
275,CH_Battery,2030,5,7,9,0.0
276,CH_Battery,2030,5,10,12,0.0
277,CH_Battery,2030,5,13,15,0.0
278,CH_Battery,2030,5,16,18,0.0
279,CH_Battery,2030,5,19,21,0.0
280,CH_Battery,2030,5,22,24,0.0
281,CH_Battery,2030,6,1,3,0.0
282,CH_Battery,2030,6,4,6,0.0
283,CH_Battery,2030,6,7,9,0.0
284,CH_Battery,2030,6,10,12,0.0
285,CH_Battery,2030,6,13,15,0.0
286,CH_Battery,2030,6,16,18,0.0
287,CH_Battery,2030,6,19,21,0.0
288,CH_Battery,2030,6,22,24,0.0
289,CH_Battery,2030,7,1,3,0.0
290,CH_Battery,2030,7,4,6,0.0
291,CH_Battery,2030,7,7,9,0.0
292,CH_Battery,2030,7,10,12,0.0
293,CH_Battery,2030,7,13,15,0.0
294,CH_Battery,2030,7,16,18,0.0
295,CH_Battery,2030,7,19,21,0.0
296,CH_Battery,2030,7,22,24,0.0
297,CH_Battery,2030,8,1,3,0.0
298,CH_Battery,2030,8,4,6,0.0
299,CH_Battery,2030,8,7,9,0.0
300,CH_Battery,2030,8,10,12,0.0
301,CH_Battery,2030,8,13,15,0.0
302,CH_Battery,2030,8,16,18,0.0
303,CH_Battery,2030,8,19,21,0.0
304,CH_Battery,2030,8,22,24,0.0
305,CH_Battery,2030,9,1,3,0.0
306,CH_Battery,2030,9,4,6,0.0
307,CH_Battery,2030,9,7,9,0.0
308,CH_Battery,2030,9,10,12,0.0
309,CH_Battery,2030,9,13,15,0.0
310,CH_Battery,2030,9,16,18,0.0
311,CH_Battery,2030,9,19,21,0.0
312,CH_Battery,2030,9,22,24,0.0
313,CH_Battery,2030,10,1,3,0.0
314,CH_Battery,2030,10,4,6,0.0
315,CH_Battery,2030,10,7,9,0.0
316,CH_Battery,2030,10,10,12,0.0
317,CH_Battery,2030,10,13,15,0.0
318,CH_Battery,2030,10,16,18,0.0
319,CH_Battery,2030,10,19,21,0.0
320,CH_Battery,2030,10,22,24,0.0
321,CY_Battery,2030,1,1,3,0.0
322,CY_Battery,2030,1,4,6,0.0
323,CY_Battery,2030,1,7,9,0.0
324,CY_Battery,2030,1,10,12,9.994483155867783
325,CY_Battery,2030,1,13,15,91.51077062458496
326,CY_Battery,2030,1,16,18,9.994483155867783
327,CY_Battery,2030,1,19,21,0.0
328,CY_Battery,2030,1,22,24,0.0
329,CY_Battery,2030,2,1,3,0.0
330,CY_Battery,2030,2,4,6,0.0
331,CY_Battery,2030,2,7,9,9.994483155867783
332,CY_Battery,2030,2,10,12,91.51077062458496
333,CY_Battery,2030,2,13,15,9.994483155867783
334,CY_Battery,2030,2,16,18,81.51628746871718
335,CY_Battery,2030,2,19,21,0.0
336,CY_Battery,2030,2,22,24,0.0
337,CY_Battery,2030,3,1,3,81.51628746871718
338,CY_Battery,2030,3,4,6,0.0
339,CY_Battery,2030,3,7,9,0.0
340,CY_Battery,2030,3,10,12,81.51628746871718
341,CY_Battery,2030,3,13,15,0.0
342,CY_Battery,2030,3,16,18,0.0
343,CY_Battery,2030,3,19,21,0.0
344,CY_Battery,2030,3,22,24,0.0
345,CY_Battery,2030,4,1,3,0.0
346,CY_Battery,2030,4,4,6,0.0
347,CY_Battery,2030,4,7,9,15.880410923130436
348,CY_Battery,2030,4,10,12,91.51077062458496
349,CY_Battery,2030,4,13,15,9.994483155867783
350,CY_Battery,2030,4,16,18,9.994483155867783
351,CY_Battery,2030,4,19,21,9.994483155867783
352,CY_Battery,2030,4,22,24,0.0
353,CY_Battery,2030,5,1,3,0.0
354,CY_Battery,2030,5,4,6,0.0
355,CY_Battery,2030,5,7,9,8.056412653038116
356,CY_Battery,2030,5,10,12,89.57270012175525
357,CY_Battery,2030,5,13,15,8.056412653038073
358,CY_Battery,2030,5,16,18,0.0
359,CY_Battery,2030,5,19,21,0.0
360,CY_Battery,2030,5,22,24,0.0
361,CY_Battery,2030,6,1,3,0.0
362,CY_Battery,2030,6,4,6,0.0
363,CY_Battery,2030,6,7,9,81.51628746871718
364,CY_Battery,2030,6,10,12,91.51077062458496
365,CY_Battery,2030,6,13,15,67.14923889575182
366,CY_Battery,2030,6,16,18,0.0
367,CY_Battery,2030,6,19,21,0.0
368,CY_Battery,2030,6,22,24,0.0
369,CY_Battery,2030,7,1,3,0.0
370,CY_Battery,2030,7,4,6,0.0
371,CY_Battery,2030,7,7,9,29.213978272729634
372,CY_Battery,2030,7,10,12,91.51077062458496
373,CY_Battery,2030,7,13,15,91.51077062458496
374,CY_Battery,2030,7,16,18,91.51077062458496
375,CY_Battery,2030,7,19,21,81.51628746871718
376,CY_Battery,2030,7,22,24,0.0
377,CY_Battery,2030,8,1,3,0.0
378,CY_Battery,2030,8,4,6,0.0
379,CY_Battery,2030,8,7,9,81.51628746871718
380,CY_Battery,2030,8,10,12,91.51077062458496
381,CY_Battery,2030,8,13,15,9.994483155867783
382,CY_Battery,2030,8,16,18,0.0
383,CY_Battery,2030,8,19,21,0.0
384,CY_Battery,2030,8,22,24,0.0
385,CY_Battery,2030,9,1,3,81.51628746871718
386,CY_Battery,2030,9,4,6,81.51628746871718
387,CY_Battery,2030,9,7,9,0.0
388,CY_Battery,2030,9,10,12,0.0
389,CY_Battery,2030,9,13,15,0.0
390,CY_Battery,2030,9,16,18,0.0
391,CY_Battery,2030,9,19,21,0.0
392,CY_Battery,2030,9,22,24,0.0
393,CY_Battery,2030,10,1,3,81.51628746871718
394,CY_Battery,2030,10,4,6,25.476594679500415
395,CY_Battery,2030,10,7,9,0.0
396,CY_Battery,2030,10,10,12,81.51628746871718
397,CY_Battery,2030,10,13,15,0.0
398,CY_Battery,2030,10,16,18,0.0
399,CY_Battery,2030,10,19,21,0.0
400,CY_Battery,2030,10,22,24,0.0
401,CZ_Battery,2030,1,1,3,385.6044313879802
402,CZ_Battery,2030,1,4,6,373.8909403979419
403,CZ_Battery,2030,1,7,9,192.48401548805623
404,CZ_Battery,2030,1,10,12,0.0
405,CZ_Battery,2030,1,13,15,250.45215984152654
406,CZ_Battery,2030,1,16,18,0.0
407,CZ_Battery,2030,1,19,21,0.0
408,CZ_Battery,2030,1,22,24,0.0
409,CZ_Battery,2030,2,1,3,0.0
410,CZ_Battery,2030,2,4,6,0.0
411,CZ_Battery,2030,2,7,9,0.0
412,CZ_Battery,2030,2,10,12,0.0
413,CZ_Battery,2030,2,13,15,0.0
414,CZ_Battery,2030,2,16,18,0.0
415,CZ_Battery,2030,2,19,21,0.0
416,CZ_Battery,2030,2,22,24,0.0
417,CZ_Battery,2030,3,1,3,385.6044313879802
418,CZ_Battery,2030,3,4,6,385.6044313879802
419,CZ_Battery,2030,3,7,9,0.0
420,CZ_Battery,2030,3,10,12,0.0
421,CZ_Battery,2030,3,13,15,0.0
422,CZ_Battery,2030,3,16,18,0.0
423,CZ_Battery,2030,3,19,21,0.0
424,CZ_Battery,2030,3,22,24,0.0
425,CZ_Battery,2030,4,1,3,338.0627487020274
426,CZ_Battery,2030,4,4,6,385.6044313879802
427,CZ_Battery,2030,4,7,9,380.68703112589355
428,CZ_Battery,2030,4,10,12,382.5025559728001
429,CZ_Battery,2030,4,13,15,385.6044313879802
430,CZ_Battery,2030,4,16,18,0.0
431,CZ_Battery,2030,4,19,21,0.0
432,CZ_Battery,2030,4,22,24,0.0
433,CZ_Battery,2030,5,1,3,0.0
434,CZ_Battery,2030,5,4,6,0.0
435,CZ_Battery,2030,5,7,9,0.0
436,CZ_Battery,2030,5,10,12,0.0
437,CZ_Battery,2030,5,13,15,0.0
438,CZ_Battery,2030,5,16,18,0.0
439,CZ_Battery,2030,5,19,21,0.0
440,CZ_Battery,2030,5,22,24,0.0
441,CZ_Battery,2030,6,1,3,175.53901884399966
442,CZ_Battery,2030,6,4,6,385.6044313879802
443,CZ_Battery,2030,6,7,9,385.6044313879802
444,CZ_Battery,2030,6,10,12,385.6044313879802
445,CZ_Battery,2030,6,13,15,385.6044313879802
446,CZ_Battery,2030,6,16,18,248.93633711903703
447,CZ_Battery,2030,6,19,21,0.0
448,CZ_Battery,2030,6,22,24,0.0
449,CZ_Battery,2030,7,1,3,13.901227019083308
450,CZ_Battery,2030,7,4,6,385.6044313879802
451,CZ_Battery,2030,7,7,9,385.6044313879802
452,CZ_Battery,2030,7,10,12,385.6044313879802
453,CZ_Battery,2030,7,13,15,363.7682625997329
454,CZ_Battery,2030,7,16,18,0.0
455,CZ_Battery,2030,7,19,21,0.0
456,CZ_Battery,2030,7,22,24,0.0
457,CZ_Battery,2030,8,1,3,385.6044313879802
458,CZ_Battery,2030,8,4,6,385.6044313879802
459,CZ_Battery,2030,8,7,9,385.6044313879802
460,CZ_Battery,2030,8,10,12,385.6044313879802
461,CZ_Battery,2030,8,13,15,385.6044313879802
462,CZ_Battery,2030,8,16,18,0.0
463,CZ_Battery,2030,8,19,21,0.0
464,CZ_Battery,2030,8,22,24,0.0
465,CZ_Battery,2030,9,1,3,370.8805403923727
466,CZ_Battery,2030,9,4,6,370.8805403923727
467,CZ_Battery,2030,9,7,9,370.8805403923727
468,CZ_Battery,2030,9,10,12,370.8805403923727
469,CZ_Battery,2030,9,13,15,370.8805403923727
470,CZ_Battery,2030,9,16,18,370.8805403923727
471,CZ_Battery,2030,9,19,21,0.0
472,CZ_Battery,2030,9,22,24,0.0
473,CZ_Battery,2030,10,1,3,385.6044313879802
474,CZ_Battery,2030,10,4,6,381.89721075688976
475,CZ_Battery,2030,10,7,9,0.0
476,CZ_Battery,2030,10,10,12,0.0
477,CZ_Battery,2030,10,13,15,385.6044313879802
478,CZ_Battery,2030,10,16,18,0.0
479,CZ_Battery,2030,10,19,21,0.0
480,CZ_Battery,2030,10,22,24,0.0
481,DE_Battery,2030,1,1,3,0.0
482,DE_Battery,2030,1,4,6,0.0
483,DE_Battery,2030,1,7,9,0.0
484,DE_Battery,2030,1,10,12,0.0
485,DE_Battery,2030,1,13,15,0.0
486,DE_Battery,2030,1,16,18,0.0
487,DE_Battery,2030,1,19,21,0.0
488,DE_Battery,2030,1,22,24,0.0
489,DE_Battery,2030,2,1,3,0.0
490,DE_Battery,2030,2,4,6,0.0
491,DE_Battery,2030,2,7,9,0.0
492,DE_Battery,2030,2,10,12,0.0
493,DE_Battery,2030,2,13,15,0.0
494,DE_Battery,2030,2,16,18,0.0
495,DE_Battery,2030,2,19,21,0.0
496,DE_Battery,2030,2,22,24,0.0
497,DE_Battery,2030,3,1,3,0.0
498,DE_Battery,2030,3,4,6,0.0
499,DE_Battery,2030,3,7,9,0.0
500,DE_Battery,2030,3,10,12,0.0
501,DE_Battery,2030,3,13,15,0.0
502,DE_Battery,2030,3,16,18,0.0
503,DE_Battery,2030,3,19,21,0.0
504,DE_Battery,2030,3,22,24,0.0
505,DE_Battery,2030,4,1,3,0.0
506,DE_Battery,2030,4,4,6,0.0
507,DE_Battery,2030,4,7,9,0.0
508,DE_Battery,2030,4,10,12,0.0
509,DE_Battery,2030,4,13,15,0.0
510,DE_Battery,2030,4,16,18,0.0
511,DE_Battery,2030,4,19,21,0.0
512,DE_Battery,2030,4,22,24,0.0
513,DE_Battery,2030,5,1,3,0.0
514,DE_Battery,2030,5,4,6,0.0
515,DE_Battery,2030,5,7,9,0.0
516,DE_Battery,2030,5,10,12,0.0
517,DE_Battery,2030,5,13,15,0.0
518,DE_Battery,2030,5,16,18,0.0
519,DE_Battery,2030,5,19,21,0.0
520,DE_Battery,2030,5,22,24,0.0
521,DE_Battery,2030,6,1,3,0.0
522,DE_Battery,2030,6,4,6,0.0
523,DE_Battery,2030,6,7,9,0.0
524,DE_Battery,2030,6,10,12,0.0
525,DE_Battery,2030,6,13,15,0.0
526,DE_Battery,2030,6,16,18,0.0
527,DE_Battery,2030,6,19,21,0.0
528,DE_Battery,2030,6,22,24,0.0
529,DE_Battery,2030,7,1,3,0.0
530,DE_Battery,2030,7,4,6,0.0
531,DE_Battery,2030,7,7,9,0.0
532,DE_Battery,2030,7,10,12,0.0
533,DE_Battery,2030,7,13,15,0.0
534,DE_Battery,2030,7,16,18,0.0
535,DE_Battery,2030,7,19,21,0.0
536,DE_Battery,2030,7,22,24,0.0
537,DE_Battery,2030,8,1,3,0.0
538,DE_Battery,2030,8,4,6,0.0
539,DE_Battery,2030,8,7,9,0.0
540,DE_Battery,2030,8,10,12,0.0
541,DE_Battery,2030,8,13,15,0.0
542,DE_Battery,2030,8,16,18,0.0
543,DE_Battery,2030,8,19,21,0.0
544,DE_Battery,2030,8,22,24,0.0
545,DE_Battery,2030,9,1,3,0.0
546,DE_Battery,2030,9,4,6,0.0
547,DE_Battery,2030,9,7,9,0.0
548,DE_Battery,2030,9,10,12,0.0
549,DE_Battery,2030,9,13,15,0.0
550,DE_Battery,2030,9,16,18,0.0
551,DE_Battery,2030,9,19,21,0.0
552,DE_Battery,2030,9,22,24,0.0
553,DE_Battery,2030,10,1,3,0.0
554,DE_Battery,2030,10,4,6,0.0
555,DE_Battery,2030,10,7,9,0.0
556,DE_Battery,2030,10,10,12,0.0
557,DE_Battery,2030,10,13,15,0.0
558,DE_Battery,2030,10,16,18,0.0
559,DE_Battery,2030,10,19,21,0.0
560,DE_Battery,2030,10,22,24,0.0
561,DK_Battery,2030,1,1,3,25.32571891167663
562,DK_Battery,2030,1,4,6,0.0
563,DK_Battery,2030,1,7,9,25.32571891167663
564,DK_Battery,2030,1,10,12,12.451070090217627
565,DK_Battery,2030,1,13,15,0.0
566,DK_Battery,2030,1,16,18,0.0
567,DK_Battery,2030,1,19,21,0.0
568,DK_Battery,2030,1,22,24,0.0
569,DK_Battery,2030,2,1,3,25.32571891167663
570,DK_Battery,2030,2,4,6,25.32571891167663
571,DK_Battery,2030,2,7,9,0.0
572,DK_Battery,2030,2,10,12,25.32571891167663
573,DK_Battery,2030,2,13,15,25.32571891167663
574,DK_Battery,2030,2,16,18,0.0
575,DK_Battery,2030,2,19,21,0.0
576,DK_Battery,2030,2,22,24,0.0
577,DK_Battery,2030,3,1,3,0.0
578,DK_Battery,2030,3,4,6,0.0
579,DK_Battery,2030,3,7,9,0.0
580,DK_Battery,2030,3,10,12,0.0
581,DK_Battery,2030,3,13,15,0.0
582,DK_Battery,2030,3,16,18,0.0
583,DK_Battery,2030,3,19,21,0.0
584,DK_Battery,2030,3,22,24,0.0
585,DK_Battery,2030,4,1,3,25.32571891167663
586,DK_Battery,2030,4,4,6,25.32571891167663
587,DK_Battery,2030,4,7,9,0.0
588,DK_Battery,2030,4,10,12,25.32571891167663
589,DK_Battery,2030,4,13,15,25.32571891167663
590,DK_Battery,2030,4,16,18,0.0
591,DK_Battery,2030,4,19,21,0.0
592,DK_Battery,2030,4,22,24,0.0
593,DK_Battery,2030,5,1,3,0.0
594,DK_Battery,2030,5,4,6,0.0
595,DK_Battery,2030,5,7,9,0.0
596,DK_Battery,2030,5,10,12,0.0
