id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
68,BE_E_Demand,2030,7,19,24,11.322
69,BE_E_Demand,2030,8,1,6,0.0
70,BE_E_Demand,2030,8,7,12,0.0
71,BE_E_Demand,2030,8,13,18,0.0
72,BE_E_Demand,2030,8,19,24,0.0
73,BE_E_Demand,2030,9,1,6,0.0
74,BE_E_Demand,2030,9,7,12,0.0
75,BE_E_Demand,2030,9,13,18,0.0
76,BE_E_Demand,2030,9,19,24,4.5666
77,BE_E_Demand,2030,10,1,6,4.8852
78,BE_E_Demand,2030,10,7,12,9.108
79,BE_E_Demand,2030,10,13,18,14.075999999999999
80,BE_E_Demand,2030,10,19,24,9.108
81,BG_E_Demand,2030,1,1,6,5.6286000000000005
82,BG_E_Demand,2030,1,7,12,5.6286000000000005
83,BG_E_Demand,2030,1,13,18,5.6286000000000005
84,BG_E_Demand,2030,1,19,24,5.6286000000000005
85,BG_E_Demand,2030,2,1,6,0.0
86,BG_E_Demand,2030,2,7,12,0.0
87,BG_E_Demand,2030,2,13,18,0.0
88,BG_E_Demand,2030,2,19,24,0.0
89,BG_E_Demand,2030,3,1,6,3.0798
90,BG_E_Demand,2030,3,7,12,3.0798
91,BG_E_Demand,2030,3,13,18,8.873999999999999
92,BG_E_Demand,2030,3,19,24,8.873999999999999
93,BG_E_Demand,2030,4,1,6,0.0
94,BG_E_Demand,2030,4,7,12,2.4426
95,BG_E_Demand,2030,4,13,18,2.4426
96,BG_E_Demand,2030,4,19,24,2.4426
97,BG_E_Demand,2030,5,1,6,0.0
98,BG_E_Demand,2030,5,7,12,0.0
99,BG_E_Demand,2030,5,13,18,0.0
100,BG_E_Demand,2030,5,19,24,5.5224
101,BG_E_Demand,2030,6,1,6,1.9116
102,BG_E_Demand,2030,6,7,12,0.0
103,BG_E_Demand,2030,6,13,18,0.0
104,BG_E_Demand,2030,6,19,24,1.9116
105,BG_E_Demand,2030,7,1,6,3.9294000000000002
106,BG_E_Demand,2030,7,7,12,0.0
107,BG_E_Demand,2030,7,13,18,0.0
108,BG_E_Demand,2030,7,19,24,3.9294000000000002
109,BG_E_Demand,2030,8,1,6,3.2922000000000002
110,BG_E_Demand,2030,8,7,12,9.485999999999999
111,BG_E_Demand,2030,8,13,18,3.2922000000000002
112,BG_E_Demand,2030,8,19,24,3.2922000000000002
113,BG_E_Demand,2030,9,1,6,4.5666
114,BG_E_Demand,2030,9,7,12,4.5666
115,BG_E_Demand,2030,9,13,18,4.5666
116,BG_E_Demand,2030,9,19,24,4.5666
117,BG_E_Demand,2030,10,1,6,4.8852
118,BG_E_Demand,2030,10,7,12,4.8852
119,BG_E_Demand,2030,10,13,18,4.8852
120,BG_E_Demand,2030,10,19,24,4.8852
121,CH_E_Demand,2030,1,1,6,5.6286000000000005
122,CH_E_Demand,2030,1,7,12,5.6286000000000005
123,CH_E_Demand,2030,1,13,18,5.6286000000000005
124,CH_E_Demand,2030,1,19,24,5.6286000000000005
125,CH_E_Demand,2030,2,1,6,3.5046
126,CH_E_Demand,2030,2,7,12,3.5046
127,CH_E_Demand,2030,2,13,18,0.0
128,CH_E_Demand,2030,2,19,24,3.5046
129,CH_E_Demand,2030,3,1,6,8.873999999999999
130,CH_E_Demand,2030,3,7,12,8.873999999999999
131,CH_E_Demand,2030,3,13,18,8.873999999999999
132,CH_E_Demand,2030,3,19,24,8.873999999999999
133,CH_E_Demand,2030,4,1,6,2.4426
134,CH_E_Demand,2030,4,7,12,4.554
135,CH_E_Demand,2030,4,13,18,2.4426
136,CH_E_Demand,2030,4,19,24,2.4426
137,CH_E_Demand,2030,5,1,6,5.5224
138,CH_E_Demand,2030,5,7,12,5.5224
139,CH_E_Demand,2030,5,13,18,5.5224
140,CH_E_Demand,2030,5,19,24,5.5224
141,CH_E_Demand,2030,6,1,6,1.9116
142,CH_E_Demand,2030,6,7,12,1.9116
143,CH_E_Demand,2030,6,13,18,0.0
144,CH_E_Demand,2030,6,19,24,1.9116
145,CH_E_Demand,2030,7,1,6,11.322
146,CH_E_Demand,2030,7,7,12,7.3260000000000005
147,CH_E_Demand,2030,7,13,18,3.9294000000000002
148,CH_E_Demand,2030,7,19,24,7.3260000000000005
149,CH_E_Demand,2030,8,1,6,3.2922000000000002
150,CH_E_Demand,2030,8,7,12,3.2922000000000002
151,CH_E_Demand,2030,8,13,18,0.0
152,CH_E_Demand,2030,8,19,24,3.2922000000000002
153,CH_E_Demand,2030,9,1,6,4.5666
154,CH_E_Demand,2030,9,7,12,4.5666
155,CH_E_Demand,2030,9,13,18,4.5666
156,CH_E_Demand,2030,9,19,24,4.5666
157,CH_E_Demand,2030,10,1,6,9.108
158,CH_E_Demand,2030,10,7,12,9.108
159,CH_E_Demand,2030,10,13,18,4.8852
160,CH_E_Demand,2030,10,19,24,9.108
161,CY_E_Demand,2030,1,1,6,5.6286000000000005
162,CY_E_Demand,2030,1,7,12,5.6286000000000005
163,CY_E_Demand,2030,1,13,18,5.6286000000000005
164,CY_E_Demand,2030,1,19,24,5.6286000000000005
165,CY_E_Demand,2030,2,1,6,3.5046
166,CY_E_Demand,2030,2,7,12,0.0
167,CY_E_Demand,2030,2,13,18,3.5046
168,CY_E_Demand,2030,2,19,24,3.5046
169,CY_E_Demand,2030,3,1,6,3.0798
170,CY_E_Demand,2030,3,7,12,3.0798
171,CY_E_Demand,2030,3,13,18,3.0798
172,CY_E_Demand,2030,3,19,24,3.0798
173,CY_E_Demand,2030,4,1,6,2.4426
174,CY_E_Demand,2030,4,7,12,2.4426
175,CY_E_Demand,2030,4,13,18,2.4426
176,CY_E_Demand,2030,4,19,24,2.4426
177,CY_E_Demand,2030,5,1,6,5.5224
178,CY_E_Demand,2030,5,7,12,5.5224
179,CY_E_Demand,2030,5,13,18,5.5224
180,CY_E_Demand,2030,5,19,24,5.5224
181,CY_E_Demand,2030,6,1,6,1.9116
182,CY_E_Demand,2030,6,7,12,0.0
183,CY_E_Demand,2030,6,13,18,1.9116
184,CY_E_Demand,2030,6,19,24,1.9116
185,CY_E_Demand,2030,7,1,6,3.9294000000000002
186,CY_E_Demand,2030,7,7,12,3.9294000000000002
187,CY_E_Demand,2030,7,13,18,3.9294000000000002
188,CY_E_Demand,2030,7,19,24,3.9294000000000002
189,CY_E_Demand,2030,8,1,6,3.2922000000000002
190,CY_E_Demand,2030,8,7,12,0.0
191,CY_E_Demand,2030,8,13,18,3.2922000000000002
192,CY_E_Demand,2030,8,19,24,3.2922000000000002
193,CY_E_Demand,2030,9,1,6,4.5666
194,CY_E_Demand,2030,9,7,12,4.5666
195,CY_E_Demand,2030,9,13,18,4.5666
196,CY_E_Demand,2030,9,19,24,4.5666
197,CY_E_Demand,2030,10,1,6,4.8852
198,CY_E_Demand,2030,10,7,12,0.0
199,CY_E_Demand,2030,10,13,18,4.8852
200,CY_E_Demand,2030,10,19,24,4.8852
201,CZ_E_Demand,2030,1,1,6,5.6286000000000005
202,CZ_E_Demand,2030,1,7,12,5.6286000000000005
