id,asset,year,rep_period,time_block_start,time_block_end,solution
1,AT_Battery,2030,1,1,1,339.0616590763784
2,AT_Battery,2030,1,2,2,0.0
3,AT_Battery,2030,1,3,3,339.0616590763784
4,AT_Battery,2030,1,4,4,118.58557242186725
5,AT_Battery,2030,1,5,5,457.6472314982457
6,AT_Battery,2030,1,6,6,378.33561075498164
7,AT_Battery,2030,1,7,7,457.6472314982457
8,AT_Battery,2030,1,8,8,118.58557242186723
9,AT_Battery,2030,1,9,9,96.98663675672069
10,AT_Battery,2030,1,10,10,275.39829583309916
11,AT_Battery,2030,1,11,11,208.87841153687222
12,AT_Battery,2030,1,12,12,4.237493697079117
13,AT_Battery,2030,1,13,13,0.0
14,AT_Battery,2030,1,14,14,171.1692289919083
15,AT_Battery,2030,1,15,15,457.6472314982457
16,AT_Battery,2030,1,16,16,283.85289408596327
17,AT_Battery,2030,1,17,17,457.6472314982457
18,AT_Battery,2030,1,18,18,335.64658608724227
19,AT_Battery,2030,1,19,19,0.0
20,AT_Battery,2030,1,20,20,0.0
21,AT_Battery,2030,1,21,21,0.0
22,AT_Battery,2030,1,22,22,339.0616590763784
23,AT_Battery,2030,1,23,23,275.01751918371446
24,AT_Battery,2030,1,24,24,0.0
25,AT_Battery,2030,2,1,1,339.0616590763784
26,AT_Battery,2030,2,2,2,0.0
27,AT_Battery,2030,2,3,3,0.0
28,AT_Battery,2030,2,4,4,339.0616590763784
29,AT_Battery,2030,2,5,5,0.0
30,AT_Battery,2030,2,6,6,0.0
31,AT_Battery,2030,2,7,7,0.0
32,AT_Battery,2030,2,8,8,0.0
33,AT_Battery,2030,2,9,9,0.0
34,AT_Battery,2030,2,10,10,0.0
35,AT_Battery,2030,2,11,11,0.0
36,AT_Battery,2030,2,12,12,0.0
37,AT_Battery,2030,2,13,13,0.0
38,AT_Battery,2030,2,14,14,0.0
39,AT_Battery,2030,2,15,15,0.0
40,AT_Battery,2030,2,16,16,339.0616590763784
41,AT_Battery,2030,2,17,17,0.0
42,AT_Battery,2030,2,18,18,339.0616590763784
43,AT_Battery,2030,2,19,19,0.0
44,AT_Battery,2030,2,20,20,0.0
45,AT_Battery,2030,2,21,21,0.0
46,AT_Battery,2030,2,22,22,0.0
47,AT_Battery,2030,2,23,23,0.0
48,AT_Battery,2030,2,24,24,0.0
49,AT_Battery,2030,3,1,1,0.0
50,AT_Battery,2030,3,2,2,240.24254894903697
51,AT_Battery,2030,3,3,3,160.44955216207654
52,AT_Battery,2030,3,4,4,365.8507666945934
53,AT_Battery,2030,3,5,5,375.94341310366235
54,AT_Battery,2030,3,6,6,457.6472314982457
55,AT_Battery,2030,3,7,7,118.58557242186725
56,AT_Battery,2030,3,8,8,118.58557242186725
57,AT_Battery,2030,3,9,9,457.6472314982457
58,AT_Battery,2030,3,10,10,457.6472314982493
59,AT_Battery,2030,3,11,11,251.20547130441992
60,AT_Battery,2030,3,12,12,457.6472314982457
61,AT_Battery,2030,3,13,13,118.58557242186362
62,AT_Battery,2030,3,14,14,0.0
63,AT_Battery,2030,3,15,15,118.58557242186725
64,AT_Battery,2030,3,16,16,457.6472314982457
65,AT_Battery,2030,3,17,17,450.72912798010475
66,AT_Battery,2030,3,18,18,111.66746890372633
67,AT_Battery,2030,3,19,19,0.0
68,AT_Battery,2030,3,20,20,339.0616590763784
69,AT_Battery,2030,3,21,21,457.6472314982457
70,AT_Battery,2030,3,22,22,118.58557242186725
71,AT_Battery,2030,3,23,23,0.0
72,AT_Battery,2030,3,24,24,0.0
73,AT_Battery,2030,4,1,1,0.0
74,AT_Battery,2030,4,2,2,0.0
75,AT_Battery,2030,4,3,3,0.0
76,AT_Battery,2030,4,4,4,118.58557242186725
77,AT_Battery,2030,4,5,5,457.6472314982457
78,AT_Battery,2030,4,6,6,457.6472314982457
79,AT_Battery,2030,4,7,7,323.4665633961806
80,AT_Battery,2030,4,8,8,457.6472314982693
81,AT_Battery,2030,4,9,9,118.58557242187953
82,AT_Battery,2030,4,10,10,457.64723149825795
