asset,commission_year,decommissionable,initial_storage_units,initial_units,milestone_year
CY_Solar,2030,false,0.0,71.0,2030
CY_Wind_Onshore,2030,false,0.0,0.0,2030
CY_Wind_Offshore,2030,false,0.0,0.0,2030
CY_Coal,2030,false,0.0,1.0,2030
CY_Nuclear,2030,false,0.0,0.0,2030
CY_CCGT,2030,false,0.0,0.0,2030
CY_OCGT,2030,false,0.0,0.0,2030
CY_Battery,2030,false,23.851828852930204,0.596295721323255,2030
BG_Solar,2030,false,0.0,184.0,2030
BG_Wind_Onshore,2030,false,0.0,145.0,2030
BG_Wind_Offshore,2030,false,0.0,0.0,2030
BG_Coal,2030,false,0.0,2.0,2030
BG_Nuclear,2030,false,0.0,0.0,2030
BG_CCGT,2030,false,0.0,0.0,2030
BG_OCGT,2030,false,0.0,2.0,2030
BG_Battery,2030,false,20.51793289675729,0.4103586579351458,2030
